,count,hate_speech,offensive_language,neither,class*,tweet
703,3,1,2,0,1,"#DegenerateArtist Ain't fuckin' AROUND with #Allahs #retard #crest&gt; I GOT BLESSED by Jesus and you are NOT NEXT, you fake ass TEXT&gt;"
704,3,1,2,0,1,"#DegenerateArtist Can't do it ALL on CARD&gt; I'm not a French Muslim retard&gt; I don't expect or demand a child bride yard, cuz I got MAN DICK&gt;"
705,3,0,3,0,1,#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!
706,3,0,3,0,1,"#DegenerateArtist KNOWS words&gt; Bo Jingo dangle fan slang ho, ting pang lick drum swing flick alarm bic&gt; But you can't hear fire can you?"
708,3,0,1,2,2,"#DegenerateArtist Sniffs whiffy balls involuntary, cuz a FAIRY walks DOWNTOWN HAIRY, #climatechange all our scary sense of hillbilly sneeze&gt;"
709,3,0,0,3,2,"#DerekJeter as a lifelong #Yankees man, I will miss you. #FirstBallot
#Unanimous"
710,3,2,0,1,0,#Dutch farmers are white trash.
711,3,3,0,0,0,#Dutch people who live outside of #NewYorkCity are all white trash.
712,3,0,0,3,2,#EarlyBird #early #morning #sunrise #dawn #bird #thebird #jerryreed @ Kansas City http://t.co/kuVq8UpwUw
713,3,0,0,3,2,#Ebola Great and I thought the panic from bird flu was bad. I really ain't got time for that.
714,3,0,0,3,2,#Ebola is a great metaphor for how #GOP #teaparty policies eat off of vital organs until the host dies. #Tcot #teabaggers
715,3,0,0,3,2,#ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth
716,3,0,3,0,1,#FACT RT @KeyshBeChillin Kanye is best when a good piece of pussy fucks him over
717,3,1,2,0,1,#Fact females that tweet ALL the dayum day r hoes that need attention #ijs #wontgetme
718,3,0,0,3,2,"#FemaleLogic is worse than the jig, I'm convinced"
719,3,0,0,3,2,#FireCashman Why?? Because I am having to root for the Royals in October. #Yankees
720,3,1,2,0,1,#FreeElChapo is trending?! why cus French Montana's bitch ass?? you fucks that think selling drugs is cool are the LAMEST POSERS!!
721,3,0,3,0,1,#FreeballoutPartyPart3 bitch it's going! 3 mo weeks&#128588;
722,3,0,3,0,1,#FreshmanAdvice and if you ain't a hoe get up out my traphouseeeeeeee
723,6,0,0,6,2,"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,"
724,9,0,0,9,2,#HOLIDAYSEASONLIVE @ShyGlizzy @plies Shy Glizzy Feat Plies - FREE THA GANG: http://t.co/pYGOSk0qCP
725,3,0,1,2,2,#HappyColumbusDay !!!! If is wasn't for #America.................#KarlMarx would never have thought of sharing #colonialism with #injuns !!!
726,3,0,0,3,2,#HappyColumbusDay .....hate to sound all #PETA callous and all........but #buffalo had it a LOT WORSE than the #injuns..........
727,3,0,3,0,1,#Havok is one bad bitch wouldn't wanna mess with her #TNA IMPACT
728,3,0,0,3,2,#HellYeah RT @BaconGawd #No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29
729,3,0,0,3,2,"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http://t.co/BW9uYtLQu1"
730,6,0,0,6,2,"#HolySpirit Joshua 1:3 Every place that the sole of your foot shall tread upon, that have I given unto you, as I said unto Moses."
731,3,1,2,0,1,#HonestyHour in middle school hoes used to call me a Mandingo warrior
732,6,0,6,0,1,#IDontHaveTimeFor Ratchet hoes.
733,6,1,5,0,1,#IHopeSomeday that these hoes just find their own relationship instead of ruining others
734,3,1,2,0,1,"#IStandWithRand Wise up RINO pussies, real leaders like Rand, Cruz, Lee, Bachmann etc. actually exist. Fight or go home. #TeaParty"
735,3,0,0,3,2,#IU 8 straight nation #college soccer champions! Wow! #hoosiernation #hoosiers &#9917;&#127942;
736,3,0,0,3,2,"#IU should make me an honorary student, id be way cooler than the other international students. i have my own football card! #hoosiers"
737,3,0,3,0,1,"#IfThePurgeWasReal I'd be the best prostitute and madam EVER. Hey, if you got pussy, you shouldn't be broke, right? LMAO JK"
738,3,0,3,0,1,#IfWeDate i eat da pussy better than a lesbian.
739,3,0,3,0,1,#InMiddleSchool i was fat as hell and was a band faggot. Thank god i played sports after 6th grade and didnt stay in band
740,3,1,0,2,2,"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny"
741,3,1,2,0,1,#IndigenousPeoplesDay HAHA!!! You fuckin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals
742,3,2,1,0,0,#Iowa is full of white trash
743,3,0,1,2,2,#Iraq gov troops were handed a severe defeat by #ISIS at Saqlawiya -- there's chatter of over 300 soldiers lost &amp; Jihadis raving about it
744,3,2,1,0,0,#JesusChrist was STRAIGHT&gt; That's why the #faggots killed him. #PERIOD #SonOfGod&gt;
745,3,0,2,1,1,#KanyeShrug lol &#8220;@ShainaRakia: Thots be like &#128073; RT @SMCo71: @ShainaRakia only great thing these bitches can offer &#128514;&#128514;&#128514;&#8221;
746,3,0,2,1,1,#Lingo so A1 niccas be Tryn talk like me
747,3,0,3,0,1,"#MentionADislike hoes thinkin they bad even if they are I will tell her ""bitch calm down u average"""
748,3,0,3,0,1,#MessageToMyFutureSpouse u better cook and clean for me bitch. Ill give u all my money but I ain't cleanin no dishes and makin my own plate.
750,3,3,0,0,0,#Minnesota is full of white trash
751,3,0,3,0,1,#MyUnpopularOpinion Spanish bitches suck dick by 11 and have babies by 15 because they're already fine and dressing slutty.
752,3,0,3,0,1,#NL Q.U.E.E.N. And reminded: I still don't get why Janelle Monae is so perplexed that people think she's queer...
753,3,0,0,3,2,"#NP ""Centuries"" ~FOB"
754,3,0,2,1,1,#NationalCatDay ...sure. Celebrate over 1 BILLION bird deaths and blame it on #climatechange you fuckin' #commies.
755,3,0,0,3,2,#Natitude? Okay. I'm only going to say it once. COMB yer BEARDS. #lol #wiggers
756,6,0,0,6,2,#NowPlaying : BT feat. Tori Amos - Blue Skies (radio edit) on #1069TheArrow - http://t.co/R5wuXA9jB6
757,3,0,0,3,2,#NowPlaying : Great White - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6
758,6,0,0,6,2,#NowPlaying : Ian Hunter - Once Bitten Twice Shy on #1069TheArrow - http://t.co/R5wuXA9jB6
759,3,0,0,3,2,#NowPlaying : The Doors - The WASP (Texas Radio and the Big Beat) on #1069TheArrow - http://t.co/R5wuXA9jB6
760,3,1,2,0,1,#OOMEF had that YEAH!!... i kno she pussy whipped that other nigga into putting a ring on it.... &#128564;&#128564;
761,3,1,2,0,1,#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed
762,3,0,0,3,2,#PDPLive is on November 10th. Get your early bird tickets from http://t.co/7xcL4Kyiuv @LifeOfShan http://t.co/ZcnP1ljoOW
763,3,0,0,3,2,#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers
764,3,0,3,0,1,"#PeopleToAvoid
Valerie Jarrett, so I control my reflex to bitch slap her."
765,3,1,2,0,1,#PeopleWhoMadeMy2013 my little brother and i hate to admit it but @DirkAlisic and he knows why. but he's still a lil bitch though. fuck you!
766,3,0,3,0,1,"#QTNA RT @Major_K8: How y'all bitches gon breast feed wit nipple rings? &#128563;&#128534;"""
767,3,0,3,0,1,"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself"
768,3,0,1,2,2,"#RadioFreeNorthwest 218
Covington reads responses &amp; mocks FBI, Andy on Real Politics, Liv on her awakening, Gretchen
http://t.co/t9JyhAncPR"
770,3,0,3,0,1,#RayRice is a bitch. #JustSaying
771,3,0,3,0,1,#RayRice is still a bitch. @NFL got this one wrong. Women fans should be livid! #NoExcuses
772,3,2,1,0,0,#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies
773,3,0,3,0,1,"#ReasonsWhyWeDontGetAlong You're a hoe. Stop focusing on sucking dick, focus on getting rich"
774,3,0,3,0,1,#RebelScience ......ITS ABOUT SHARING #whaddup&gt; #clouds. It not about hogging the #windturbines like a fuckin' gasbag son of a bitch.....
775,3,2,1,0,0,"#RebelScience ......is using an ACTUAL WOMAN as a genetic engineering lab for ""all natural clones""..... or something...... #faggot #rome"
776,3,0,0,3,2,"#RedSox, focus on the #Orioles that knocked you out last year, and not your hatred of the #Yankees for um-teen years! LOL!"
777,3,0,3,0,1,#Remake with #granny DCYOUNGFLY Dirtymoney24 #TeamIgnat #HoodComedy damn that bitch a BAB!!!! that's a Big ... https://t.co/mgr10pz8iJ
778,3,0,0,3,2,#Royals 2-1!! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees 4ever except this month.
779,3,0,1,2,2,#Royals Milwaukee let Yost go.Now they wished they hadn't cause they suck.How about now.He's the guy win or lose. Yankees fire Girardi &#128073;Yost
780,3,0,0,3,2,#RuinAComedian @midnight Charlie Lapdance
781,3,0,3,0,1,#RuinADessert @midnight Fairy Queen. nomg&gt; I fucked #Obama panties again...............
782,3,0,2,1,1,#Shoutout to everybody that follow a nicca!!
783,3,0,2,1,1,#Shoutout to my #Exit47 niccas! #Salute
784,3,0,2,1,1,#Shoutout to my #MackTown niccas!
786,3,0,3,0,1,#Shoutout to my exit 47 niccas! #RealNiccaSalute
787,3,0,3,0,1,#SignsOfCockBlockin ----&gt;RT @tribexyunglion: Niggahs telling hoes I'm down talking them just so I can't get on &#128514; #FuckNiggahs
788,3,0,1,2,2,#Skating is for trash.
789,3,2,1,0,0,"#SlightlyAdjusted RT @CapoToHeaven Alls niggers wanna do is fuck, tweet, and drink pineapple soda all day"
790,3,2,1,0,0,#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?
791,3,3,0,0,0,#SouthCarolina is full of white trash
792,3,0,3,0,1,#SplashGang on you pussy n%a'z ay @Benny_Balboa i tried to tell n%a'z!!!
794,3,0,0,3,2,#StopWhitePeople RT @ABC7: 9 cases of West Nile virus infections reported in Orange County this year; 105 dead birds found carrying virus
795,3,0,0,3,2,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE
796,3,0,1,2,2,#THEBOONDOCKS at 10:30 my nicca!
797,3,0,0,3,2,#TRUTH RT @notashley: David is the Charlie Brown of #Scandal
798,3,0,3,0,1,#That son of a bitch moment when you finally get in bed and your bladder decides its time to piss
799,3,0,2,1,1,#That son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song
800,3,0,3,0,1,#That son of a bitch moment when your walking through your house in the dark and stub your little toe on the wall
801,3,0,3,0,1,#ThatFuckMeMoment when you leave your car windows down and it rains in your car and looks like hurricane katrina ran through that bitch
802,3,0,3,0,1,#TheMostAnnoyingThingsInLife people who are NEVER happy and bitch-n-moan 100% of the time.
803,3,2,1,0,0,#ThingsIWillTeachMyChild how to play deez niggas n bitches dat be snakes
804,3,0,3,0,1,#ThingsNotToDoOnAFirstDate give her all da dick U gotta half stroke da pussy bc if u dump dick on dat bitch she gon become extremely anoyin
805,6,0,6,0,1,#TjohnGang&#128520; lil bitch follow me ! http://t.co/sd8UhT4DNY
806,3,0,3,0,1,#ToMyFutureSon You can fuck dem hoes but you better not love dem hoes.
807,3,2,1,0,0,"#TrayvonMartin referred to Zimmerman as a ""creepy ass cracker"". Racist thug."
808,3,2,1,0,0,"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga"
809,3,0,3,0,1,"#TweetLikeYourBestfriend ""I made out with 3 bitches!"" @lilkrebs"
810,6,0,4,2,1,#UMightNotGetIn &#128514;&#128514;&#128514; fucc nicca #BeerandTacOS #WeTheLastOnesLeft http://t.co/45FV79CV0z
811,3,3,0,0,0,"#VinitaHegwood can get a job at the naacp. Or as The AG. I hear they like ""diversity and tolerance"". As long as you ain't a cracker #tcot"
812,3,2,1,0,0,#Virginia is full of white trash.
814,9,1,0,8,2,#WeAreRepublicNotRegime #POTUS BO violated USA sovereignty w/open border/Jihadis/criminal/diseased/Haitians/S.Americans #ImpeachObama
815,3,2,1,0,0,#WestVirginia is full of white trash.
816,3,0,0,3,2,#WhatImCraving Peanut Butter Oreos &lt;3
818,3,0,3,0,1,#WhatWouldYouChangeAboutYourPast the hoes I wasted time with
819,3,0,3,0,1,#WhyIHateInstagram it can make a bitch cheat up to four points on the scale of 1 to 10
820,3,0,0,3,2,#WorldSeriesGame3 Hunter Pence is so annoying he should be a Red Sox player. Shave fool and take your Vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#Yankees 2015!!
821,3,0,0,3,2,#Yankees
822,3,0,0,3,2,#Yankees #FireCashman I don't want Arod back.
823,3,0,0,3,2,#Yankees #Jeter Let him play the entire inning. That's fitting.
824,3,0,0,3,2,#Yankees #SEC Robertson in. Guy is fantastic. SEC pitcher!!
825,3,0,0,3,2,"#Yankees 3, #Astros 0: McCarthy outduels Keuchel in series finale http://t.co/hIJJAUKtJN"
826,3,0,0,3,2,#Yankees 6-0. Nine straight hits. Price... Not your night.
827,3,1,0,2,2,#Yankees Damn you DirectTv blackout the Yankee game. With a freaking WALK OFF! You're killing me satellite douche.
828,3,0,0,3,2,#Yankees Damn. Well Joe that move to the bullpen really helped.
829,3,0,0,3,2,#Yankees I ain't complaining about the Royals win or lose game7. They showed heart. AL ride or die! No flex zone. They earned it!
830,3,0,0,3,2,#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.
831,3,0,0,3,2,#Yankees If Royals have a fire sale. I want the whole team!! Leave Gardner and Tanaka. The rest can please go. Along with Joe and Cash.
832,3,0,0,3,2,#Yankees Nice bounce back @Michael Kay. Gotta keep this going!
833,3,0,0,3,2,#Yankees Pineda needed that 6'7. Great play!
834,3,0,0,3,2,"#Yankees Primo! Just got home and the Tanks are on MLB. Finally! And they are winning! Even better. Time to get serious, Sept call up time"
835,3,0,0,3,2,#Yankees got beaten by a thug
836,3,0,0,3,2,"#Yankees take all three games in MoTown, I'm callin' it!!! #MLB"
837,3,0,0,3,2,#Yankees wasted Nu&#241;ez's season #rays #mlb
838,3,0,3,0,1,"#YesWeDid .......start building #windturbines SO FUCKIN"" BIG they can kill a whole flock of birds in one go&gt;"
839,3,0,3,0,1,#YesWeDid .....tattoo our bitches to corrupt as many men as possible to #Egypt and being a #cattle #prod #vote&gt;
840,3,1,2,0,1,#YouWillNotBeTakenSeriouslyIf you're proud to be white trash #KedollarSignHa
841,3,0,3,0,1,#agreed &#58399;&#58399; RT @oliviaMrose: There are a few badd ones but idk..mixxed bitches is really where its at tho
842,3,0,3,0,1,"#anywere &#8220;@TheCooleyShow: LA = palm trees and great weather 
Any were else = horrible weather and no bitches&#8221;"
843,3,0,3,0,1,#bad #ass #local #bitches
844,3,0,3,0,1,#boom bitches
845,3,0,2,1,1,#bslfe in this bitch #PullUp 40st and Washington space A-80 http://t.co/H2HV64h9wh
847,3,0,3,0,1,#creamteam leaving hoes w #cockbreath
848,3,0,0,3,2,#drunk #trash #trashed #wasted @ The Draught Horse http://t.co/UvWkhpEswh
849,3,1,2,0,1,#faggots KILLED #jesuschrist&gt; HELLO!!!!!!!!!!!!!!!!!!!!!!!!! But whatever. Go ahead. #gaymarriage yourself into #Pharaoh's pockets&gt;
850,3,2,0,1,0,"#faggots are MERELY a #scientific indicator that SOMETHING IS WRONG&gt; Do not celebrate as ""unique indiviuals"" for they are #cancer&gt;"
851,3,3,0,0,0,#firefighter is a job for white trash
852,3,0,1,2,2,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.
853,3,0,0,3,2,#gouache #inktober #oldpainting #mt #tiki #wahine #surf #monkey #bright #happysunday #peace wishing&#8230; http://t.co/l73hiK0IZ8
854,3,0,3,0,1,#honestyhour we don't love these hoes
855,3,0,3,0,1,#honeybadger bitch
856,3,0,0,3,2,"#hoosier fans, is cody zeller nominating for this years #NBA draft? #iubb"
857,3,0,3,0,1,#illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.
858,3,0,3,0,1,"#inktober #twentysix #gouache #mt snappy pappy and his bitch 3.5x2.5"" good thing sable paintbrushes&#8230; http://t.co/4gYBEI5Mkl"
859,3,0,0,3,2,#inners Still hanging in. #Yankees we need this win. NFL. It's not SUNDAY!!
860,3,0,0,3,2,#iubb #1 suiting up again tonight! #Indiana #IU #ncaa #hoosierdaddy #HoosierNation #hoosiers
861,6,0,6,0,1,#klokus this bitch has his nose pierced &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; https://t.co/1Ia8Nx6zrS
862,3,0,3,0,1,"#longhair don't care got my #gayboyproblems everywhere, I'm a #bitch I'm a #champ, I'm totally full of&#8230; http://t.co/Qia88qGmWh"
863,3,0,1,2,2,"#metal only, honkies!"
864,3,2,0,1,0,#milesthompson #goauche #wetback #ca http://t.co/g3Ze8bqLPG
866,3,0,2,1,1,#morningjoe prove him wrong righties! Liberals use facts cons use emotions to make decisions. Facts be damned should be the teabagger motto
867,3,0,0,3,2,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3
868,3,0,0,3,2,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http://t.co/hueH4HCxx7
869,3,0,0,3,2,#mt browngal #gouache #monkey #tiki http://t.co/kFhj8lWhbs
870,3,0,2,1,1,#nationaldoughnutday bitch GET AT ME &#127849; http://t.co/5FJForyY2e
871,3,0,3,0,1,#nowplaying witcha bitch pussy pussy inda hood ona sofa.wit plastic on it
872,3,0,0,3,2,#np Shy Glizzy - Awwsome (Remix) (Feat. 2 Chainz &amp; A$AP Rocky) via @Spinrilla. http://t.co/OWxtdRKWbC
873,3,0,3,0,1,#oomf can get it but I'm chilling till da bitch hit me up
874,3,0,3,0,1,#pause but niggas is bitches tho RT @CornerBoyP: Boy niggaz b so bitch made u cud kiss em n da mouth!!
